Log Name,File Name,c_i,c_d,c_p
test1541937.run3069.train_600_4_instance_1452.log,train_600_4_instance_1452,279.75,271.9643,267.0
test1541937.run3070.train_600_4_instance_1477.log,train_600_4_instance_1477,283.25,274.5943,272.0
test1541937.run3072.train_600_4_instance_149.log,train_600_4_instance_149,282.8889,277.2663,277.0
test1541937.run3071.train_600_4_instance_1491.log,train_600_4_instance_1491,282.0,274.1739,274.0
test1541937.run3073.train_600_4_instance_1584.log,train_600_4_instance_1584,281.5833,274.1481,272.0
test1541937.run3074.train_600_4_instance_1618.log,train_600_4_instance_1618,283.0,275.4855,274.0
test1541937.run3075.train_600_4_instance_162.log,train_600_4_instance_162,284.5,274.716,270.0
test1541937.run3076.train_600_4_instance_164.log,train_600_4_instance_164,281.7083,277.0,277.0
test1541937.run3077.train_600_4_instance_1654.log,train_600_4_instance_1654,279.0,271.1225,266.0
test1541937.run3078.train_600_4_instance_1745.log,train_600_4_instance_1745,281.5833,275.6176,273.0
test1541937.run3079.train_600_4_instance_181.log,train_600_4_instance_181,281.0,275.1707,275.0
test1541937.run3080.train_600_4_instance_1820.log,train_600_4_instance_1820,281.0,271.55,270.0
test1541937.run3081.train_600_4_instance_1821.log,train_600_4_instance_1821,284.0,273.8558,266.0
test1541937.run3082.train_600_4_instance_183.log,train_600_4_instance_183,281.6923,273.5296,268.0
test1541937.run3083.train_600_4_instance_1878.log,train_600_4_instance_1878,282.0,275.0065,274.0
test1541937.run3084.train_600_4_instance_1941.log,train_600_4_instance_1941,282.6471,274.0,274.0
test1541937.run3085.train_600_4_instance_1990.log,train_600_4_instance_1990,279.1364,267.6412,259.0
test1541937.run3086.train_600_4_instance_2139.log,train_600_4_instance_2139,279.25,272.5669,271.0
test1541937.run3087.train_600_4_instance_2156.log,train_600_4_instance_2156,278.9231,269.7076,261.0
test1541937.run3088.train_600_4_instance_2188.log,train_600_4_instance_2188,283.5,276.5326,272.0
test1541937.run3090.train_600_4_instance_226.log,train_600_4_instance_226,281.5,272.0,272.0
test1541937.run3089.train_600_4_instance_2260.log,train_600_4_instance_2260,281.5,270.8488,266.0
test1541937.run3091.train_600_4_instance_2362.log,train_600_4_instance_2362,281.25,269.7516,264.0
test1541937.run3092.train_600_4_instance_2390.log,train_600_4_instance_2390,281.1154,274.4884,265.0
test1541937.run3093.train_600_4_instance_2419.log,train_600_4_instance_2419,282.75,273.3431,265.0
test1541937.run3094.train_600_4_instance_2467.log,train_600_4_instance_2467,285.7273,284.0,284.0
test1541937.run3095.train_600_4_instance_2489.log,train_600_4_instance_2489,285.5,285.5,285.0
test1541937.run3096.train_600_4_instance_2507.log,train_600_4_instance_2507,280.0,272.1687,271.0
test1541937.run3097.train_600_4_instance_2520.log,train_600_4_instance_2520,281.1,272.4705,271.0
test1541937.run3098.train_600_4_instance_2536.log,train_600_4_instance_2536,281.0714,274.5441,271.0
test1541937.run3099.train_600_4_instance_2542.log,train_600_4_instance_2542,283.5,269.3104,263.0
test1541937.run3100.train_600_4_instance_2550.log,train_600_4_instance_2550,283.25,279.0,279.0
test1541937.run3101.train_600_4_instance_2653.log,train_600_4_instance_2653,279.5,270.0939,267.0
test1541937.run3102.train_600_4_instance_2669.log,train_600_4_instance_2669,283.3333,274.4113,270.0
test1541937.run3103.train_600_4_instance_2707.log,train_600_4_instance_2707,279.0,271.7143,271.0
test1541937.run3105.train_600_4_instance_276.log,train_600_4_instance_276,282.0,271.0265,262.0
test1541937.run3104.train_600_4_instance_2765.log,train_600_4_instance_2765,281.25,273.4533,273.0
test1541937.run3106.train_600_4_instance_2784.log,train_600_4_instance_2784,280.5,270.939,263.0
test1541937.run3107.train_600_4_instance_2787.log,train_600_4_instance_2787,281.1,272.1353,262.0
test1541937.run3108.train_600_4_instance_2803.log,train_600_4_instance_2803,283.5,281.0,281.0
test1541937.run3109.train_600_4_instance_2844.log,train_600_4_instance_2844,282.3333,275.1111,275.0
test1541937.run3110.train_600_4_instance_2896.log,train_600_4_instance_2896,281.0,269.1188,261.0
test1541937.run3111.train_600_4_instance_2984.log,train_600_4_instance_2984,280.5,270.9947,264.0
test1541937.run3139.train_600_4_instance_3.log,train_600_4_instance_3,283.3333,275.7131,272.0
test1541937.run3112.train_600_4_instance_3081.log,train_600_4_instance_3081,281.0,270.4766,267.0
test1541937.run3113.train_600_4_instance_3095.log,train_600_4_instance_3095,283.6,278.0,278.0
test1541937.run3114.train_600_4_instance_3176.log,train_600_4_instance_3176,283.5,272.5027,265.0
test1541937.run3115.train_600_4_instance_318.log,train_600_4_instance_318,282.8333,274.3696,267.0
test1541937.run3116.train_600_4_instance_3259.log,train_600_4_instance_3259,282.5,274.2692,274.0
test1541937.run3117.train_600_4_instance_326.log,train_600_4_instance_326,279.5714,272.5,271.0
test1541937.run3118.train_600_4_instance_3272.log,train_600_4_instance_3272,284.5,275.5684,268.0
test1541937.run3119.train_600_4_instance_3306.log,train_600_4_instance_3306,280.4667,274.1849,273.0
test1541937.run3120.train_600_4_instance_3324.log,train_600_4_instance_3324,283.5,278.0,272.0
test1541937.run3121.train_600_4_instance_3386.log,train_600_4_instance_3386,282.6667,276.5,276.0
test1541937.run3122.train_600_4_instance_3411.log,train_600_4_instance_3411,281.5833,274.245,271.0
test1541937.run3123.train_600_4_instance_3528.log,train_600_4_instance_3528,279.3636,272.08,266.0
test1541937.run3124.train_600_4_instance_360.log,train_600_4_instance_360,282.7,275.0,275.0
test1541937.run3125.train_600_4_instance_3660.log,train_600_4_instance_3660,283.0,278.0,278.0
test1541937.run3126.train_600_4_instance_3674.log,train_600_4_instance_3674,282.0,276.75,276.0
test1541937.run3127.train_600_4_instance_3695.log,train_600_4_instance_3695,283.25,277.7984,275.0
test1541937.run3128.train_600_4_instance_3708.log,train_600_4_instance_3708,284.5,276.4987,276.0
test1541937.run3129.train_600_4_instance_3711.log,train_600_4_instance_3711,279.0,269.1424,261.0
test1541937.run3130.train_600_4_instance_3749.log,train_600_4_instance_3749,280.75,272.6784,270.0
test1541937.run3131.train_600_4_instance_3795.log,train_600_4_instance_3795,281.1667,271.8038,265.0
test1541937.run3132.train_600_4_instance_380.log,train_600_4_instance_380,282.25,272.7315,265.0
test1541937.run3133.train_600_4_instance_3853.log,train_600_4_instance_3853,280.5,272.7835,271.0
test1541937.run3134.train_600_4_instance_3878.log,train_600_4_instance_3878,281.9091,274.7496,273.0
test1541937.run3138.train_600_4_instance_39.log,train_600_4_instance_39,281.875,277.2143,277.0
test1541937.run3135.train_600_4_instance_3915.log,train_600_4_instance_3915,282.25,269.4039,261.0
test1541937.run3136.train_600_4_instance_3922.log,train_600_4_instance_3922,278.75,271.0069,266.0
test1541937.run3137.train_600_4_instance_3998.log,train_600_4_instance_3998,284.3333,276.8333,275.0
test1541937.run3140.train_600_4_instance_443.log,train_600_4_instance_443,280.5,270.3926,264.0
test1541937.run3141.train_600_4_instance_457.log,train_600_4_instance_457,280.6667,271.1657,263.0
test1541937.run3142.train_600_4_instance_558.log,train_600_4_instance_558,280.5,271.0122,264.0
test1541937.run3143.train_600_4_instance_648.log,train_600_4_instance_648,282.1429,278.0,278.0
test1541937.run3144.train_600_4_instance_673.log,train_600_4_instance_673,282.6667,276.5184,276.0
test1541937.run3145.train_600_4_instance_732.log,train_600_4_instance_732,281.5,272.3288,264.0
test1541937.run3146.train_600_4_instance_744.log,train_600_4_instance_744,279.25,272.5648,265.0
test1541937.run3147.train_600_4_instance_768.log,train_600_4_instance_768,281.25,272.4625,269.0
test1541937.run3151.train_600_4_instance_8.log,train_600_4_instance_8,281.0,273.8147,273.0
test1541937.run3148.train_600_4_instance_87.log,train_600_4_instance_87,280.4444,276.5,276.0
test1541937.run3149.train_600_4_instance_880.log,train_600_4_instance_880,282.7143,274.3633,272.0
test1541937.run3150.train_600_4_instance_890.log,train_600_4_instance_890,281.5714,275.4054,275.0
test1541937.run3152.train_600_4_instance_96.log,train_600_4_instance_96,279.9688,273.1121,270.0
test1541937.run3153.train_600_64_instance_1052.log,train_600_64_instance_1052,127.2638,104.7066,64.0
test1541937.run3154.train_600_64_instance_1092.log,train_600_64_instance_1092,129.2659,106.6278,64.0
test1541937.run3155.train_600_64_instance_1123.log,train_600_64_instance_1123,129.9281,106.3223,64.0
test1541937.run3156.train_600_64_instance_1135.log,train_600_64_instance_1135,129.5091,105.8211,64.0
test1541937.run3157.train_600_64_instance_1140.log,train_600_64_instance_1140,129.5371,106.6198,64.0
test1541937.run3158.train_600_64_instance_1182.log,train_600_64_instance_1182,129.6674,105.897,64.0
test1541937.run3159.train_600_64_instance_1184.log,train_600_64_instance_1184,129.7567,105.8151,64.0
test1541937.run3160.train_600_64_instance_1191.log,train_600_64_instance_1191,129.4686,105.9887,64.0
test1541937.run3161.train_600_64_instance_1213.log,train_600_64_instance_1213,130.2988,106.5697,64.0
test1541937.run3162.train_600_64_instance_1291.log,train_600_64_instance_1291,130.3863,106.9362,64.0
test1541937.run3163.train_600_64_instance_1337.log,train_600_64_instance_1337,128.7833,105.0833,64.0
test1541937.run3164.train_600_64_instance_1426.log,train_600_64_instance_1426,129.8149,106.1494,64.0
test1541937.run3165.train_600_64_instance_1430.log,train_600_64_instance_1430,129.6824,105.3823,64.0
test1541937.run3166.train_600_64_instance_1472.log,train_600_64_instance_1472,129.5089,107.3005,64.0
test1541937.run3167.train_600_64_instance_1504.log,train_600_64_instance_1504,129.535,104.9696,64.0
test1541937.run3168.train_600_64_instance_1536.log,train_600_64_instance_1536,129.6847,106.7985,64.0
test1541937.run3169.train_600_64_instance_1575.log,train_600_64_instance_1575,129.4205,105.411,64.0
test1541937.run3170.train_600_64_instance_1577.log,train_600_64_instance_1577,130.2707,106.8268,64.0
test1541937.run3171.train_600_64_instance_1632.log,train_600_64_instance_1632,129.8815,106.0704,64.0
test1541937.run3172.train_600_64_instance_168.log,train_600_64_instance_168,128.511,106.4041,64.0
test1541937.run3173.train_600_64_instance_1735.log,train_600_64_instance_1735,129.9449,107.5414,64.0
test1541937.run3174.train_600_64_instance_1781.log,train_600_64_instance_1781,128.726,104.9569,64.0
test1541937.run3175.train_600_64_instance_1811.log,train_600_64_instance_1811,129.4457,106.2669,64.0
test1541937.run3176.train_600_64_instance_1901.log,train_600_64_instance_1901,129.2963,106.3948,64.0
test1541937.run3177.train_600_64_instance_1922.log,train_600_64_instance_1922,130.0263,105.404,64.0
test1541937.run3178.train_600_64_instance_1958.log,train_600_64_instance_1958,129.8523,106.948,64.0
test1541937.run3179.train_600_64_instance_2028.log,train_600_64_instance_2028,130.1937,105.9819,64.0
test1541937.run3180.train_600_64_instance_2042.log,train_600_64_instance_2042,130.3258,106.8752,64.0
test1541937.run3181.train_600_64_instance_2047.log,train_600_64_instance_2047,129.3727,106.2068,64.0
test1541937.run3182.train_600_64_instance_2071.log,train_600_64_instance_2071,129.5483,105.1946,64.0
test1541937.run3183.train_600_64_instance_2082.log,train_600_64_instance_2082,128.9293,105.8554,64.0
test1541937.run3184.train_600_64_instance_2102.log,train_600_64_instance_2102,129.4861,105.2585,64.0
test1541937.run3185.train_600_64_instance_2104.log,train_600_64_instance_2104,128.6391,105.3143,64.0
test1541937.run3186.train_600_64_instance_2117.log,train_600_64_instance_2117,128.4293,105.3337,64.0
test1541937.run3187.train_600_64_instance_215.log,train_600_64_instance_215,130.1008,106.2065,64.0
test1541937.run3188.train_600_64_instance_2164.log,train_600_64_instance_2164,129.2352,106.1771,64.0
test1541937.run3189.train_600_64_instance_2199.log,train_600_64_instance_2199,128.7428,106.0983,64.0
test1541937.run3190.train_600_64_instance_2210.log,train_600_64_instance_2210,130.0938,105.8724,64.0
test1541937.run3191.train_600_64_instance_229.log,train_600_64_instance_229,129.6588,106.1167,64.0
test1541937.run3192.train_600_64_instance_2407.log,train_600_64_instance_2407,129.3975,105.0859,64.0
test1541937.run3193.train_600_64_instance_2420.log,train_600_64_instance_2420,128.9654,105.6284,64.0
test1541937.run3194.train_600_64_instance_2492.log,train_600_64_instance_2492,127.6718,105.1894,64.0
test1541937.run3195.train_600_64_instance_2551.log,train_600_64_instance_2551,128.8893,106.3094,64.0
test1541937.run3196.train_600_64_instance_2614.log,train_600_64_instance_2614,129.7857,110.1045,64.0
test1541937.run3197.train_600_64_instance_2634.log,train_600_64_instance_2634,129.189,106.1887,65.0
test1541937.run3198.train_600_64_instance_2648.log,train_600_64_instance_2648,129.0229,106.4156,64.0
test1541937.run3199.train_600_64_instance_2660.log,train_600_64_instance_2660,128.6707,105.7048,64.0
test1541937.run3200.train_600_64_instance_268.log,train_600_64_instance_268,129.274,107.4092,64.0
test1541937.run3201.train_600_64_instance_2707.log,train_600_64_instance_2707,129.836,107.3591,64.0
test1541937.run3202.train_600_64_instance_2751.log,train_600_64_instance_2751,129.095,105.8065,64.0
test1541937.run3203.train_600_64_instance_278.log,train_600_64_instance_278,129.7083,106.2803,64.0
test1541937.run3204.train_600_64_instance_2833.log,train_600_64_instance_2833,129.7729,105.8239,64.0
test1541937.run3205.train_600_64_instance_292.log,train_600_64_instance_292,128.6029,105.3211,64.0
test1541937.run3206.train_600_64_instance_2940.log,train_600_64_instance_2940,129.4804,105.931,64.0
test1541937.run3207.train_600_64_instance_2946.log,train_600_64_instance_2946,130.1979,107.2714,64.0
test1541937.run3208.train_600_64_instance_2964.log,train_600_64_instance_2964,129.1419,106.2907,64.0
test1541937.run3209.train_600_64_instance_3015.log,train_600_64_instance_3015,129.1167,105.691,64.0
test1541937.run3210.train_600_64_instance_3032.log,train_600_64_instance_3032,129.5945,107.5858,64.0
test1541937.run3211.train_600_64_instance_3088.log,train_600_64_instance_3088,130.3154,106.4186,64.0
test1541937.run3212.train_600_64_instance_3109.log,train_600_64_instance_3109,129.4255,105.2876,64.0
test1541937.run3213.train_600_64_instance_3139.log,train_600_64_instance_3139,129.4011,106.5666,64.0
test1541937.run3214.train_600_64_instance_3176.log,train_600_64_instance_3176,129.3772,106.3236,64.0
test1541937.run3215.train_600_64_instance_3257.log,train_600_64_instance_3257,129.2616,106.1751,64.0
test1541937.run3216.train_600_64_instance_3269.log,train_600_64_instance_3269,129.3724,107.1894,64.0
test1541937.run3217.train_600_64_instance_3283.log,train_600_64_instance_3283,128.9868,106.1468,64.0
test1541937.run3218.train_600_64_instance_3285.log,train_600_64_instance_3285,129.3466,106.276,64.0
test1541937.run3219.train_600_64_instance_3304.log,train_600_64_instance_3304,129.4637,106.6519,64.0
test1541937.run3220.train_600_64_instance_3306.log,train_600_64_instance_3306,129.6866,105.8276,64.0
test1541937.run3221.train_600_64_instance_333.log,train_600_64_instance_333,129.8984,106.3866,64.0
test1541937.run3222.train_600_64_instance_3359.log,train_600_64_instance_3359,128.5641,104.8803,64.0
test1541937.run3223.train_600_64_instance_3416.log,train_600_64_instance_3416,129.2616,106.1292,65.0
test1541937.run3224.train_600_64_instance_3417.log,train_600_64_instance_3417,129.8449,106.4275,64.0
test1541937.run3225.train_600_64_instance_344.log,train_600_64_instance_344,129.833,105.9146,64.0
test1541937.run3226.train_600_64_instance_3454.log,train_600_64_instance_3454,128.2408,105.9991,64.0
test1541937.run3227.train_600_64_instance_3473.log,train_600_64_instance_3473,129.3552,107.579,64.0
test1541937.run3228.train_600_64_instance_3526.log,train_600_64_instance_3526,129.7866,106.8723,64.0
test1541937.run3229.train_600_64_instance_3536.log,train_600_64_instance_3536,128.1997,106.6828,64.0
test1541937.run3230.train_600_64_instance_3593.log,train_600_64_instance_3593,128.7305,104.8256,64.0
test1541937.run3231.train_600_64_instance_3652.log,train_600_64_instance_3652,128.6175,104.9625,64.0
test1541937.run3232.train_600_64_instance_3786.log,train_600_64_instance_3786,129.5472,105.7545,64.0
test1541937.run3233.train_600_64_instance_3792.log,train_600_64_instance_3792,128.6524,105.349,64.0
test1541937.run3234.train_600_64_instance_3885.log,train_600_64_instance_3885,129.3487,106.9316,64.0
test1541937.run3235.train_600_64_instance_3941.log,train_600_64_instance_3941,130.1055,106.9623,64.0
test1541937.run3236.train_600_64_instance_3975.log,train_600_64_instance_3975,129.104,106.9396,64.0
test1541937.run3237.train_600_64_instance_402.log,train_600_64_instance_402,129.434,104.9461,64.0
test1541937.run3238.train_600_64_instance_409.log,train_600_64_instance_409,129.6329,106.4723,64.0
test1541937.run3239.train_600_64_instance_522.log,train_600_64_instance_522,128.5515,105.3536,64.0
test1541937.run3240.train_600_64_instance_627.log,train_600_64_instance_627,129.5662,105.9042,64.0
test1541937.run3241.train_600_64_instance_63.log,train_600_64_instance_63,129.6478,106.6706,64.0
test1541937.run3242.train_600_64_instance_679.log,train_600_64_instance_679,129.6049,105.9621,64.0
test1541937.run3243.train_600_64_instance_683.log,train_600_64_instance_683,129.62,106.1595,64.0
test1541937.run3244.train_600_64_instance_708.log,train_600_64_instance_708,129.0007,106.4157,64.0
test1541937.run3245.train_600_64_instance_714.log,train_600_64_instance_714,128.9138,106.2717,64.0
test1541937.run3246.train_600_64_instance_724.log,train_600_64_instance_724,128.3767,105.5029,64.0
test1541937.run3247.train_600_64_instance_775.log,train_600_64_instance_775,129.0147,105.4198,64.0
test1541937.run3248.train_600_64_instance_786.log,train_600_64_instance_786,130.423,105.668,64.0
test1541937.run3249.train_600_64_instance_808.log,train_600_64_instance_808,129.1032,106.7024,64.0
test1541937.run3250.train_600_64_instance_844.log,train_600_64_instance_844,128.998,106.781,64.0
test1541937.run3251.train_600_64_instance_909.log,train_600_64_instance_909,128.8387,106.194,64.0
test1541937.run3252.train_600_64_instance_941.log,train_600_64_instance_941,129.0621,104.8406,64.0
test1541937.run3253.train_600_64_instance_948.log,train_600_64_instance_948,129.2286,106.2956,64.0
test1541937.run3254.train_600_64_instance_95.log,train_600_64_instance_95,129.4663,105.9158,64.0
test1541937.run3255.train_600_64_instance_986.log,train_600_64_instance_986,129.6197,106.1935,64.0
test1541937.run3256.train_600_8_instance_1016.log,train_600_8_instance_1016,248.0,217.7234,193.0
test1541937.run3257.train_600_8_instance_102.log,train_600_8_instance_102,249.5,222.2574,208.0
test1541937.run3258.train_600_8_instance_1123.log,train_600_8_instance_1123,249.0,220.3334,195.0
test1541937.run3260.train_600_8_instance_113.log,train_600_8_instance_113,247.0,219.8323,206.0
test1541937.run3259.train_600_8_instance_1133.log,train_600_8_instance_1133,247.75,220.2194,198.0
test1541937.run3261.train_600_8_instance_1163.log,train_600_8_instance_1163,248.5,219.5506,202.0
test1541937.run3262.train_600_8_instance_1268.log,train_600_8_instance_1268,246.0,219.2141,199.0
test1541937.run3263.train_600_8_instance_1277.log,train_600_8_instance_1277,246.0,219.1736,196.0
test1541937.run3264.train_600_8_instance_1278.log,train_600_8_instance_1278,249.0,218.4374,197.0
test1541937.run3265.train_600_8_instance_1293.log,train_600_8_instance_1293,245.6667,220.6216,201.0
test1541937.run3269.train_600_8_instance_13.log,train_600_8_instance_13,245.5,219.6681,204.0
test1541937.run3266.train_600_8_instance_1322.log,train_600_8_instance_1322,244.0,220.2764,205.0
test1541937.run3267.train_600_8_instance_1373.log,train_600_8_instance_1373,248.5,219.6177,193.0
test1541937.run3268.train_600_8_instance_1377.log,train_600_8_instance_1377,246.0,219.9607,196.0
test1541937.run3270.train_600_8_instance_1431.log,train_600_8_instance_1431,244.0,215.9481,192.0
test1541937.run3271.train_600_8_instance_1444.log,train_600_8_instance_1444,241.1778,218.0317,197.0
test1541937.run3272.train_600_8_instance_1521.log,train_600_8_instance_1521,245.5057,218.8913,203.0
test1541937.run3273.train_600_8_instance_1533.log,train_600_8_instance_1533,245.5,217.816,190.0
test1541937.run3274.train_600_8_instance_1627.log,train_600_8_instance_1627,248.0,219.8528,197.0
test1541937.run3275.train_600_8_instance_1634.log,train_600_8_instance_1634,244.375,217.2552,193.0
test1541937.run3276.train_600_8_instance_1666.log,train_600_8_instance_1666,245.25,219.896,198.0
test1541937.run3277.train_600_8_instance_1703.log,train_600_8_instance_1703,246.25,220.2434,196.0
test1541937.run3278.train_600_8_instance_171.log,train_600_8_instance_171,244.25,216.8309,190.0
test1541937.run3279.train_600_8_instance_1782.log,train_600_8_instance_1782,250.0,221.6666,204.0
test1541937.run3280.train_600_8_instance_1852.log,train_600_8_instance_1852,244.5,218.0845,197.0
test1541937.run3281.train_600_8_instance_1899.log,train_600_8_instance_1899,247.0,219.7134,198.0
test1541937.run3282.train_600_8_instance_1928.log,train_600_8_instance_1928,248.0,218.9917,195.0
test1541937.run3283.train_600_8_instance_1934.log,train_600_8_instance_1934,245.5,219.6764,196.0
test1541937.run3284.train_600_8_instance_1955.log,train_600_8_instance_1955,248.5,218.9744,200.0
test1541937.run3289.train_600_8_instance_20.log,train_600_8_instance_20,247.25,219.5652,201.0
test1541937.run3285.train_600_8_instance_2016.log,train_600_8_instance_2016,245.75,219.2494,198.0
test1541937.run3286.train_600_8_instance_2074.log,train_600_8_instance_2074,247.0,218.3209,202.0
test1541937.run3287.train_600_8_instance_2086.log,train_600_8_instance_2086,243.5,217.8373,194.0
test1541937.run3288.train_600_8_instance_2093.log,train_600_8_instance_2093,247.0,218.7176,194.0
test1541937.run3290.train_600_8_instance_2179.log,train_600_8_instance_2179,247.5,220.4785,204.0
test1541937.run3291.train_600_8_instance_2206.log,train_600_8_instance_2206,250.0,219.7601,203.0
test1541937.run3292.train_600_8_instance_228.log,train_600_8_instance_228,245.2619,220.4522,202.0
test1541937.run3293.train_600_8_instance_2325.log,train_600_8_instance_2325,245.125,219.9799,198.0
test1541937.run3294.train_600_8_instance_2358.log,train_600_8_instance_2358,248.5,218.5788,194.0
test1541937.run3295.train_600_8_instance_2419.log,train_600_8_instance_2419,249.75,219.2257,200.0
test1541937.run3296.train_600_8_instance_2472.log,train_600_8_instance_2472,247.5,219.421,191.0
test1541937.run3297.train_600_8_instance_2520.log,train_600_8_instance_2520,243.75,219.0071,197.0
test1541937.run3298.train_600_8_instance_2547.log,train_600_8_instance_2547,248.0,221.1926,199.0
test1541937.run3299.train_600_8_instance_2597.log,train_600_8_instance_2597,247.25,219.2201,197.0
test1541937.run3300.train_600_8_instance_2607.log,train_600_8_instance_2607,245.0,217.7549,198.0
test1541937.run3301.train_600_8_instance_2643.log,train_600_8_instance_2643,246.5,219.6016,198.0
test1541937.run3302.train_600_8_instance_266.log,train_600_8_instance_266,246.1667,219.5205,198.0
test1541937.run3303.train_600_8_instance_2767.log,train_600_8_instance_2767,246.0968,218.6789,198.0
test1541937.run3304.train_600_8_instance_2795.log,train_600_8_instance_2795,247.0,218.7893,192.0
test1541937.run3305.train_600_8_instance_286.log,train_600_8_instance_286,247.75,219.8602,199.0
test1541937.run3306.train_600_8_instance_2918.log,train_600_8_instance_2918,244.5909,218.9788,198.0
test1541937.run3310.train_600_8_instance_30.log,train_600_8_instance_30,245.0,219.5964,194.0
test1541937.run3308.train_600_8_instance_301.log,train_600_8_instance_301,246.0,218.2113,194.0
test1541937.run3307.train_600_8_instance_3013.log,train_600_8_instance_3013,248.25,221.3942,203.0
test1541937.run3309.train_600_8_instance_3044.log,train_600_8_instance_3044,247.5,220.0345,196.0
test1541937.run3311.train_600_8_instance_3121.log,train_600_8_instance_3121,245.0,219.3128,198.0
test1541937.run3312.train_600_8_instance_3151.log,train_600_8_instance_3151,248.5,219.3651,192.0
test1541937.run3313.train_600_8_instance_3156.log,train_600_8_instance_3156,246.5,219.6486,199.0
test1541937.run3314.train_600_8_instance_3214.log,train_600_8_instance_3214,243.875,218.7905,203.0
test1541937.run3315.train_600_8_instance_3230.log,train_600_8_instance_3230,245.0,217.8419,192.0
test1541937.run3316.train_600_8_instance_334.log,train_600_8_instance_334,245.2625,217.811,192.0
test1541937.run3317.train_600_8_instance_3366.log,train_600_8_instance_3366,248.0,219.2505,200.0
test1541937.run3318.train_600_8_instance_3374.log,train_600_8_instance_3374,244.2083,218.4308,199.0
test1541937.run3319.train_600_8_instance_3409.log,train_600_8_instance_3409,247.75,219.2271,194.0
test1541937.run3320.train_600_8_instance_3418.log,train_600_8_instance_3418,245.5,220.5643,203.0
test1541937.run3321.train_600_8_instance_3501.log,train_600_8_instance_3501,248.0,220.0326,202.0
test1541937.run3322.train_600_8_instance_3503.log,train_600_8_instance_3503,245.625,218.7208,194.0
test1541937.run3323.train_600_8_instance_3504.log,train_600_8_instance_3504,246.5,216.9075,189.0
test1541937.run3324.train_600_8_instance_3568.log,train_600_8_instance_3568,246.0,219.2333,197.0
test1541937.run3325.train_600_8_instance_3642.log,train_600_8_instance_3642,243.9062,218.5,199.0
test1541937.run3326.train_600_8_instance_3709.log,train_600_8_instance_3709,246.2,219.0252,195.0
test1541937.run3327.train_600_8_instance_3711.log,train_600_8_instance_3711,246.75,220.4043,201.0
test1541937.run3328.train_600_8_instance_3728.log,train_600_8_instance_3728,248.5,220.7872,198.0
test1541937.run3329.train_600_8_instance_3788.log,train_600_8_instance_3788,247.0,220.754,198.0
test1541937.run3330.train_600_8_instance_379.log,train_600_8_instance_379,248.5,219.6705,196.0
test1541937.run3331.train_600_8_instance_382.log,train_600_8_instance_382,247.5,219.5761,201.0
test1541937.run3332.train_600_8_instance_3830.log,train_600_8_instance_3830,250.0,221.8609,201.0
test1541937.run3333.train_600_8_instance_3929.log,train_600_8_instance_3929,244.25,218.9606,195.0
test1541937.run3334.train_600_8_instance_3930.log,train_600_8_instance_3930,247.5,220.223,203.0
test1541937.run3335.train_600_8_instance_3991.log,train_600_8_instance_3991,245.5,219.6032,198.0
test1541937.run3336.train_600_8_instance_434.log,train_600_8_instance_434,249.5,221.5995,203.0
test1541937.run3337.train_600_8_instance_453.log,train_600_8_instance_453,247.0,218.5319,195.0
test1541937.run3338.train_600_8_instance_455.log,train_600_8_instance_455,246.5,217.997,194.0
test1541937.run3339.train_600_8_instance_475.log,train_600_8_instance_475,244.75,219.0498,201.0
test1541937.run3340.train_600_8_instance_49.log,train_600_8_instance_49,248.0,219.4507,201.0
test1541937.run3341.train_600_8_instance_513.log,train_600_8_instance_513,247.5,221.391,207.0
test1541937.run3342.train_600_8_instance_553.log,train_600_8_instance_553,248.0,218.3996,196.0
test1541937.run3343.train_600_8_instance_569.log,train_600_8_instance_569,243.875,219.2908,196.0
test1541937.run3344.train_600_8_instance_577.log,train_600_8_instance_577,246.0,218.0838,192.0
test1541937.run3345.train_600_8_instance_586.log,train_600_8_instance_586,243.25,217.1589,185.0
test1541937.run3346.train_600_8_instance_629.log,train_600_8_instance_629,248.25,219.7845,196.0
test1541937.run3347.train_600_8_instance_634.log,train_600_8_instance_634,249.5,217.7885,182.0
test1541937.run3348.train_600_8_instance_651.log,train_600_8_instance_651,245.0833,218.0292,195.0
test1541937.run3352.train_600_8_instance_7.log,train_600_8_instance_7,246.0,219.5894,201.0
test1541937.run3349.train_600_8_instance_723.log,train_600_8_instance_723,250.0,221.546,199.0
test1541937.run3350.train_600_8_instance_73.log,train_600_8_instance_73,242.6837,218.3572,198.0
test1541937.run3351.train_600_8_instance_790.log,train_600_8_instance_790,245.75,218.1678,195.0
test1541937.run3353.train_600_8_instance_858.log,train_600_8_instance_858,242.5,218.118,199.0
test1541937.run3354.train_600_8_instance_884.log,train_600_8_instance_884,247.75,221.8354,203.0
test1541937.run3355.train_600_8_instance_954.log,train_600_8_instance_954,246.5,220.7417,197.0
test1541937.run3356.train_600_8_instance_983.log,train_600_8_instance_983,247.75,220.2395,198.0
test1541937.run3357.train_600_8_instance_985.log,train_600_8_instance_985,248.5,219.9437,202.0
test1541937.run3358.valid_1200_16_instance_105.log,valid_1200_16_instance_105,434.4781,413.3027,261.0
test1541937.run3359.valid_1200_16_instance_226.log,valid_1200_16_instance_226,427.0321,408.8375,262.0
test1541937.run3360.valid_1200_16_instance_252.log,valid_1200_16_instance_252,427.2677,409.2726,261.0
