Log Name,File Name,c_i,c_d,c_p
test1542218.run2214.load_balancing_2994.log,load_balancing_2994,400.8058,727.4159,730.0
test1542218.run2215.load_balancing_2995.log,load_balancing_2995,316.3733,630.2738,633.0
test1542218.run2216.load_balancing_2996.log,load_balancing_2996,378.466,709.4291,712.0
test1542218.run2217.load_balancing_2997.log,load_balancing_2997,369.0657,699.3838,703.0
test1542218.run2218.load_balancing_2998.log,load_balancing_2998,299.0739,616.4745,623.0
test1542218.run2219.load_balancing_2999.log,load_balancing_2999,401.4634,745.4738,747.0
test1542218.run2333.load_balancing_3.log,load_balancing_3,419.7501,754.4735,756.0
test1542218.run2233.load_balancing_30.log,load_balancing_30,417.8233,747.2212,750.0
test1542218.run2223.load_balancing_300.log,load_balancing_300,387.0139,683.3663,686.0
test1542218.run2224.load_balancing_301.log,load_balancing_301,351.6259,688.5906,692.0
test1542218.run2225.load_balancing_302.log,load_balancing_302,381.2672,703.3733,706.0
test1542218.run2226.load_balancing_303.log,load_balancing_303,352.867,693.6983,696.0
test1542218.run2227.load_balancing_304.log,load_balancing_304,361.2249,711.7416,714.0
test1542218.run2228.load_balancing_305.log,load_balancing_305,388.0936,734.203,738.0
test1542218.run2229.load_balancing_306.log,load_balancing_306,352.565,699.1161,701.0
test1542218.run2230.load_balancing_307.log,load_balancing_307,328.5417,680.0195,682.0
test1542218.run2231.load_balancing_308.log,load_balancing_308,394.4745,706.1589,709.0
test1542218.run2232.load_balancing_309.log,load_balancing_309,400.6135,746.0168,748.0
test1542218.run2244.load_balancing_31.log,load_balancing_31,370.1434,718.7677,725.0
test1542218.run2234.load_balancing_310.log,load_balancing_310,346.214,710.8484,714.0
test1542218.run2235.load_balancing_311.log,load_balancing_311,360.8452,695.9648,698.0
test1542218.run2236.load_balancing_312.log,load_balancing_312,378.1673,731.3411,738.0
test1542218.run2237.load_balancing_313.log,load_balancing_313,351.2135,661.9792,666.0
test1542218.run2238.load_balancing_314.log,load_balancing_314,384.9083,723.7818,727.0
test1542218.run2239.load_balancing_315.log,load_balancing_315,350.232,720.8608,725.0
test1542218.run2240.load_balancing_316.log,load_balancing_316,386.1403,727.5054,730.0
test1542218.run2241.load_balancing_317.log,load_balancing_317,385.3931,723.0388,726.0
test1542218.run2242.load_balancing_318.log,load_balancing_318,318.6813,650.9447,653.0
test1542218.run2243.load_balancing_319.log,load_balancing_319,416.0132,752.5357,756.0
test1542218.run2255.load_balancing_32.log,load_balancing_32,374.2513,722.2015,724.0
test1542218.run2245.load_balancing_320.log,load_balancing_320,382.0152,731.9573,739.0
test1542218.run2246.load_balancing_321.log,load_balancing_321,367.6291,723.0009,725.0
test1542218.run2247.load_balancing_322.log,load_balancing_322,395.4439,715.5802,720.0
test1542218.run2248.load_balancing_323.log,load_balancing_323,358.5302,690.2849,693.0
test1542218.run2249.load_balancing_324.log,load_balancing_324,391.9691,706.0341,709.0
test1542218.run2250.load_balancing_325.log,load_balancing_325,420.1763,765.9403,768.0
test1542218.run2251.load_balancing_326.log,load_balancing_326,436.2451,761.6139,765.0
test1542218.run2252.load_balancing_327.log,load_balancing_327,336.5946,678.8088,683.0
test1542218.run2253.load_balancing_328.log,load_balancing_328,367.0264,672.0261,677.0
test1542218.run2254.load_balancing_329.log,load_balancing_329,306.2488,663.6118,666.0
test1542218.run2266.load_balancing_33.log,load_balancing_33,367.9241,713.884,720.0
test1542218.run2256.load_balancing_330.log,load_balancing_330,384.3508,710.5462,713.0
test1542218.run2257.load_balancing_331.log,load_balancing_331,370.1161,678.8383,683.0
test1542218.run2258.load_balancing_332.log,load_balancing_332,416.4816,746.0011,748.0
test1542218.run2259.load_balancing_333.log,load_balancing_333,386.0154,722.1016,724.0
test1542218.run2260.load_balancing_334.log,load_balancing_334,335.6095,639.554,642.0
test1542218.run2261.load_balancing_335.log,load_balancing_335,372.4626,698.4828,701.0
test1542218.run2262.load_balancing_336.log,load_balancing_336,375.1999,701.2383,705.0
test1542218.run2263.load_balancing_337.log,load_balancing_337,340.2262,675.8429,678.0
test1542218.run2264.load_balancing_338.log,load_balancing_338,369.7647,664.4632,671.0
test1542218.run2265.load_balancing_339.log,load_balancing_339,413.5554,737.4303,740.0
test1542218.run2277.load_balancing_34.log,load_balancing_34,356.5284,703.7056,710.0
test1542218.run2267.load_balancing_340.log,load_balancing_340,363.2868,706.2387,709.0
test1542218.run2268.load_balancing_341.log,load_balancing_341,457.6519,770.4104,777.0
test1542218.run2269.load_balancing_342.log,load_balancing_342,362.3416,697.4051,700.0
test1542218.run2270.load_balancing_343.log,load_balancing_343,341.939,685.0803,687.0
test1542218.run2271.load_balancing_344.log,load_balancing_344,415.6079,736.2813,739.0
test1542218.run2272.load_balancing_345.log,load_balancing_345,415.3214,757.06,761.0
test1542218.run2273.load_balancing_346.log,load_balancing_346,369.4251,704.0101,706.0
test1542218.run2274.load_balancing_347.log,load_balancing_347,359.1016,677.2809,680.0
test1542218.run2275.load_balancing_348.log,load_balancing_348,423.8724,751.75,754.0
test1542218.run2276.load_balancing_349.log,load_balancing_349,381.6532,732.0108,736.0
test1542218.run2288.load_balancing_35.log,load_balancing_35,378.485,696.6852,699.0
test1542218.run2278.load_balancing_350.log,load_balancing_350,349.2073,673.1915,676.0
test1542218.run2279.load_balancing_351.log,load_balancing_351,357.2571,709.451,713.0
test1542218.run2280.load_balancing_352.log,load_balancing_352,379.7438,715.4777,718.0
test1542218.run2281.load_balancing_353.log,load_balancing_353,405.7173,724.3097,728.0
test1542218.run2282.load_balancing_354.log,load_balancing_354,319.7648,672.7691,676.0
test1542218.run2283.load_balancing_355.log,load_balancing_355,312.7982,617.3971,619.0
test1542218.run2284.load_balancing_356.log,load_balancing_356,398.2403,732.056,738.0
test1542218.run2285.load_balancing_357.log,load_balancing_357,428.0774,764.9988,768.0
test1542218.run2286.load_balancing_358.log,load_balancing_358,437.7611,758.7504,761.0
test1542218.run2287.load_balancing_359.log,load_balancing_359,322.2718,653.2367,656.0
test1542218.run2299.load_balancing_36.log,load_balancing_36,396.2392,736.3948,740.0
test1542218.run2289.load_balancing_360.log,load_balancing_360,337.6092,708.913,713.0
test1542218.run2290.load_balancing_361.log,load_balancing_361,341.3823,656.0968,659.0
test1542218.run2291.load_balancing_362.log,load_balancing_362,354.5069,655.3165,658.0
test1542218.run2292.load_balancing_363.log,load_balancing_363,370.5057,686.4844,690.0
test1542218.run2293.load_balancing_364.log,load_balancing_364,350.6058,669.3368,671.0
test1542218.run2294.load_balancing_365.log,load_balancing_365,379.8517,710.1524,715.0
test1542218.run2295.load_balancing_366.log,load_balancing_366,368.8631,682.9323,685.0
test1542218.run2296.load_balancing_367.log,load_balancing_367,418.9699,748.2102,750.0
test1542218.run2297.load_balancing_368.log,load_balancing_368,352.2628,673.2126,681.0
test1542218.run2298.load_balancing_369.log,load_balancing_369,346.3708,674.3342,677.0
test1542218.run2310.load_balancing_37.log,load_balancing_37,376.4225,724.5948,727.0
test1542218.run2300.load_balancing_370.log,load_balancing_370,321.2627,637.3693,639.0
test1542218.run2301.load_balancing_371.log,load_balancing_371,350.778,660.1219,662.0
test1542218.run2302.load_balancing_372.log,load_balancing_372,404.6905,757.6965,762.0
test1542218.run2303.load_balancing_373.log,load_balancing_373,414.4193,707.3537,709.0
test1542218.run2304.load_balancing_374.log,load_balancing_374,411.1743,711.9793,714.0
test1542218.run2305.load_balancing_375.log,load_balancing_375,345.0042,667.0162,674.0
test1542218.run2306.load_balancing_376.log,load_balancing_376,373.7561,669.347,672.0
test1542218.run2307.load_balancing_377.log,load_balancing_377,383.2044,719.519,722.0
test1542218.run2308.load_balancing_378.log,load_balancing_378,335.6516,687.8251,690.0
test1542218.run2309.load_balancing_379.log,load_balancing_379,334.1521,676.3645,679.0
test1542218.run2321.load_balancing_38.log,load_balancing_38,305.6709,644.9532,647.0
test1542218.run2311.load_balancing_380.log,load_balancing_380,415.1933,780.2174,783.0
test1542218.run2312.load_balancing_381.log,load_balancing_381,352.4758,697.4101,700.0
test1542218.run2313.load_balancing_382.log,load_balancing_382,348.8759,701.5419,708.0
test1542218.run2314.load_balancing_383.log,load_balancing_383,394.098,738.5482,741.0
test1542218.run2315.load_balancing_384.log,load_balancing_384,371.8435,679.534,681.0
test1542218.run2316.load_balancing_385.log,load_balancing_385,416.234,775.1892,781.0
test1542218.run2317.load_balancing_386.log,load_balancing_386,357.3761,701.8708,705.0
test1542218.run2318.load_balancing_387.log,load_balancing_387,350.831,669.7882,675.0
test1542218.run2319.load_balancing_388.log,load_balancing_388,442.419,755.0868,758.0
test1542218.run2320.load_balancing_389.log,load_balancing_389,367.5815,674.9719,681.0
test1542218.run2332.load_balancing_39.log,load_balancing_39,375.2545,723.5359,726.0
test1542218.run2322.load_balancing_390.log,load_balancing_390,350.4437,654.4553,660.0
test1542218.run2323.load_balancing_391.log,load_balancing_391,363.3198,669.6634,672.0
test1542218.run2324.load_balancing_392.log,load_balancing_392,389.4045,709.0267,711.0
test1542218.run2325.load_balancing_393.log,load_balancing_393,359.9406,692.3296,699.0
test1542218.run2326.load_balancing_394.log,load_balancing_394,371.8955,727.917,731.0
test1542218.run2327.load_balancing_395.log,load_balancing_395,302.4165,636.4699,641.0
test1542218.run2328.load_balancing_396.log,load_balancing_396,389.3268,711.7961,714.0
test1542218.run2329.load_balancing_397.log,load_balancing_397,338.9885,686.3478,689.0
test1542218.run2330.load_balancing_398.log,load_balancing_398,344.1529,680.9378,683.0
test1542218.run2331.load_balancing_399.log,load_balancing_399,401.4322,700.1624,703.0
test1542218.run2444.load_balancing_4.log,load_balancing_4,423.3405,746.4273,749.0
test1542218.run2344.load_balancing_40.log,load_balancing_40,382.9388,742.6186,746.0
test1542218.run2334.load_balancing_400.log,load_balancing_400,338.3278,664.4119,672.0
test1542218.run2335.load_balancing_401.log,load_balancing_401,377.497,753.1657,756.0
test1542218.run2336.load_balancing_402.log,load_balancing_402,398.4184,735.2812,737.0
test1542218.run2337.load_balancing_403.log,load_balancing_403,376.2194,726.3188,729.0
test1542218.run2338.load_balancing_404.log,load_balancing_404,335.531,666.0054,668.0
test1542218.run2339.load_balancing_405.log,load_balancing_405,421.7764,745.1003,747.0
test1542218.run2340.load_balancing_406.log,load_balancing_406,346.0365,675.2596,684.0
test1542218.run2341.load_balancing_407.log,load_balancing_407,402.9134,718.9358,722.0
test1542218.run2342.load_balancing_408.log,load_balancing_408,273.2241,594.3773,597.0
test1542218.run2343.load_balancing_409.log,load_balancing_409,331.5261,669.8561,672.0
test1542218.run2355.load_balancing_41.log,load_balancing_41,302.9511,612.7885,615.0
test1542218.run2345.load_balancing_410.log,load_balancing_410,370.5204,696.11,698.0
test1542218.run2346.load_balancing_411.log,load_balancing_411,388.529,730.7396,733.0
test1542218.run2347.load_balancing_412.log,load_balancing_412,297.6439,627.7164,631.0
test1542218.run2348.load_balancing_413.log,load_balancing_413,317.9537,651.0777,657.0
test1542218.run2349.load_balancing_414.log,load_balancing_414,394.0409,701.3109,703.0
test1542218.run2350.load_balancing_415.log,load_balancing_415,481.5568,824.8224,827.0
test1542218.run2351.load_balancing_416.log,load_balancing_416,410.7308,729.5366,732.0
test1542218.run2352.load_balancing_417.log,load_balancing_417,340.8952,659.7751,662.0
test1542218.run2353.load_balancing_418.log,load_balancing_418,377.7138,696.0489,701.0
test1542218.run2354.load_balancing_419.log,load_balancing_419,369.8117,676.6076,681.0
test1542218.run2366.load_balancing_42.log,load_balancing_42,400.4081,688.9651,691.0
test1542218.run2356.load_balancing_420.log,load_balancing_420,355.0748,664.0252,667.0
test1542218.run2357.load_balancing_421.log,load_balancing_421,397.3786,723.7243,729.0
test1542218.run2358.load_balancing_422.log,load_balancing_422,339.5116,652.2818,655.0
test1542218.run2359.load_balancing_423.log,load_balancing_423,393.4557,733.0189,737.0
test1542218.run2360.load_balancing_424.log,load_balancing_424,357.9687,688.3853,693.0
test1542218.run2361.load_balancing_425.log,load_balancing_425,403.0185,712.4313,717.0
test1542218.run2362.load_balancing_426.log,load_balancing_426,359.2503,696.4448,699.0
test1542218.run2363.load_balancing_427.log,load_balancing_427,390.1808,697.3832,699.0
test1542218.run2364.load_balancing_428.log,load_balancing_428,378.9657,704.2905,709.0
test1542218.run2365.load_balancing_429.log,load_balancing_429,380.6757,717.5869,720.0
test1542218.run2377.load_balancing_43.log,load_balancing_43,277.2677,588.2889,590.0
test1542218.run2367.load_balancing_430.log,load_balancing_430,410.383,768.3992,771.0
test1542218.run2368.load_balancing_431.log,load_balancing_431,378.379,713.1797,715.0
test1542218.run2369.load_balancing_432.log,load_balancing_432,380.1003,703.603,706.0
test1542218.run2370.load_balancing_433.log,load_balancing_433,298.1297,611.1775,615.0
test1542218.run2371.load_balancing_434.log,load_balancing_434,295.6425,586.1016,588.0
test1542218.run2372.load_balancing_435.log,load_balancing_435,367.6047,721.3053,723.0
test1542218.run2373.load_balancing_436.log,load_balancing_436,343.5404,664.5598,667.0
test1542218.run2374.load_balancing_437.log,load_balancing_437,443.4936,755.527,759.0
test1542218.run2375.load_balancing_438.log,load_balancing_438,388.9862,756.723,759.0
test1542218.run2376.load_balancing_439.log,load_balancing_439,347.3329,671.3774,673.0
test1542218.run2388.load_balancing_44.log,load_balancing_44,409.5243,695.4259,699.0
test1542218.run2378.load_balancing_440.log,load_balancing_440,385.3972,700.426,705.0
test1542218.run2379.load_balancing_441.log,load_balancing_441,385.8514,710.4753,713.0
test1542218.run2380.load_balancing_442.log,load_balancing_442,313.9766,667.1611,669.0
test1542218.run2381.load_balancing_443.log,load_balancing_443,341.6137,662.9412,666.0
test1542218.run2382.load_balancing_444.log,load_balancing_444,367.8951,686.2325,689.0
test1542218.run2383.load_balancing_445.log,load_balancing_445,346.2018,670.1771,674.0
test1542218.run2384.load_balancing_446.log,load_balancing_446,357.4883,720.2046,722.0
test1542218.run2385.load_balancing_447.log,load_balancing_447,413.3244,726.3893,730.0
test1542218.run2386.load_balancing_448.log,load_balancing_448,380.8535,685.247,688.0
test1542218.run2387.load_balancing_449.log,load_balancing_449,353.082,666.0999,671.0
test1542218.run2399.load_balancing_45.log,load_balancing_45,346.8644,694.6058,697.0
test1542218.run2389.load_balancing_450.log,load_balancing_450,400.2564,734.4307,738.0
test1542218.run2390.load_balancing_451.log,load_balancing_451,401.2752,700.6352,705.0
test1542218.run2391.load_balancing_452.log,load_balancing_452,367.9075,696.0627,699.0
test1542218.run2392.load_balancing_453.log,load_balancing_453,385.3279,728.0456,738.0
test1542218.run2393.load_balancing_454.log,load_balancing_454,416.722,742.3761,752.0
test1542218.run2394.load_balancing_455.log,load_balancing_455,405.5287,727.0351,729.0
test1542218.run2395.load_balancing_456.log,load_balancing_456,367.8862,713.5833,717.0
test1542218.run2396.load_balancing_457.log,load_balancing_457,332.1207,697.026,702.0
test1542218.run2397.load_balancing_458.log,load_balancing_458,371.5097,692.4618,695.0
test1542218.run2398.load_balancing_459.log,load_balancing_459,423.531,744.4724,747.0
test1542218.run2410.load_balancing_46.log,load_balancing_46,332.108,653.1753,655.0
test1542218.run2400.load_balancing_460.log,load_balancing_460,329.1239,655.7496,658.0
test1542218.run2401.load_balancing_461.log,load_balancing_461,395.5947,746.416,749.0
test1542218.run2402.load_balancing_462.log,load_balancing_462,391.1582,697.8456,703.0
test1542218.run2403.load_balancing_463.log,load_balancing_463,427.5426,724.8447,728.0
test1542218.run2404.load_balancing_464.log,load_balancing_464,435.0571,734.0544,737.0
test1542218.run2405.load_balancing_465.log,load_balancing_465,440.1557,733.4409,738.0
test1542218.run2406.load_balancing_466.log,load_balancing_466,368.4032,727.5463,730.0
test1542218.run2407.load_balancing_467.log,load_balancing_467,404.3468,705.9265,709.0
test1542218.run2408.load_balancing_468.log,load_balancing_468,360.0339,682.8275,685.0
test1542218.run2409.load_balancing_469.log,load_balancing_469,357.0247,689.715,695.0
test1542218.run2421.load_balancing_47.log,load_balancing_47,405.98,719.5321,722.0
test1542218.run2411.load_balancing_470.log,load_balancing_470,348.8716,674.2385,676.0
test1542218.run2412.load_balancing_471.log,load_balancing_471,391.5915,720.7402,723.0
test1542218.run2413.load_balancing_472.log,load_balancing_472,372.1262,691.9506,694.0
test1542218.run2414.load_balancing_473.log,load_balancing_473,368.3786,696.8859,699.0
test1542218.run2415.load_balancing_474.log,load_balancing_474,355.8013,705.3721,707.0
test1542218.run2416.load_balancing_475.log,load_balancing_475,345.2216,661.2667,664.0
test1542218.run2417.load_balancing_476.log,load_balancing_476,411.0761,753.9658,756.0
test1542218.run2418.load_balancing_477.log,load_balancing_477,362.1714,700.1827,703.0
test1542218.run2419.load_balancing_478.log,load_balancing_478,373.8321,686.9431,690.0
test1542218.run2420.load_balancing_479.log,load_balancing_479,373.7553,737.3992,742.0
test1542218.run2432.load_balancing_48.log,load_balancing_48,341.0926,683.054,686.0
test1542218.run2422.load_balancing_480.log,load_balancing_480,351.7805,657.5344,665.0
test1542218.run2423.load_balancing_481.log,load_balancing_481,364.4804,696.3881,698.0
test1542218.run2424.load_balancing_482.log,load_balancing_482,411.7032,750.4295,754.0
test1542218.run2425.load_balancing_483.log,load_balancing_483,324.4142,676.437,679.0
test1542218.run2426.load_balancing_484.log,load_balancing_484,364.8706,689.557,692.0
test1542218.run2427.load_balancing_485.log,load_balancing_485,368.412,670.6654,675.0
test1542218.run2428.load_balancing_486.log,load_balancing_486,347.8443,713.0707,715.0
test1542218.run2429.load_balancing_487.log,load_balancing_487,398.5161,706.8685,712.0
test1542218.run2430.load_balancing_488.log,load_balancing_488,388.851,746.6209,750.0
test1542218.run2431.load_balancing_489.log,load_balancing_489,442.6778,757.5366,761.0
test1542218.run2443.load_balancing_49.log,load_balancing_49,292.7345,592.7977,597.0
test1542218.run2433.load_balancing_490.log,load_balancing_490,420.0785,743.0984,745.0
test1542218.run2434.load_balancing_491.log,load_balancing_491,361.2,709.4654,712.0
test1542218.run2435.load_balancing_492.log,load_balancing_492,394.1569,738.8321,741.0
test1542218.run2436.load_balancing_493.log,load_balancing_493,414.3892,735.7583,738.0
test1542218.run2437.load_balancing_494.log,load_balancing_494,350.6023,682.333,686.0
test1542218.run2438.load_balancing_495.log,load_balancing_495,412.3197,732.8411,736.0
test1542218.run2439.load_balancing_496.log,load_balancing_496,368.9019,727.2693,732.0
test1542218.run2440.load_balancing_497.log,load_balancing_497,373.6989,717.638,721.0
test1542218.run2441.load_balancing_498.log,load_balancing_498,371.1371,667.3117,669.0
test1542218.run2442.load_balancing_499.log,load_balancing_499,429.9993,774.6803,777.0
test1542218.run2555.load_balancing_5.log,load_balancing_5,394.5678,692.2609,694.0
test1542218.run2455.load_balancing_50.log,load_balancing_50,368.8793,675.3688,678.0
test1542218.run2445.load_balancing_500.log,load_balancing_500,393.2926,750.5278,753.0
test1542218.run2446.load_balancing_501.log,load_balancing_501,457.1628,764.4776,767.0
test1542218.run2447.load_balancing_502.log,load_balancing_502,357.9063,707.6586,711.0
test1542218.run2448.load_balancing_503.log,load_balancing_503,366.3033,715.5857,719.0
test1542218.run2449.load_balancing_504.log,load_balancing_504,386.1588,717.727,720.0
test1542218.run2450.load_balancing_505.log,load_balancing_505,301.3421,620.5911,625.0
test1542218.run2451.load_balancing_506.log,load_balancing_506,356.1943,714.7214,718.0
test1542218.run2452.load_balancing_507.log,load_balancing_507,439.2985,760.841,764.0
test1542218.run2453.load_balancing_508.log,load_balancing_508,320.9385,656.4951,659.0
test1542218.run2454.load_balancing_509.log,load_balancing_509,345.7124,677.0277,679.0
test1542218.run2466.load_balancing_51.log,load_balancing_51,491.9649,794.5188,796.0
test1542218.run2456.load_balancing_510.log,load_balancing_510,356.3294,708.5463,711.0
test1542218.run2457.load_balancing_511.log,load_balancing_511,403.7469,721.4445,725.0
test1542218.run2458.load_balancing_512.log,load_balancing_512,441.6674,763.2825,767.0
test1542218.run2459.load_balancing_513.log,load_balancing_513,352.1125,686.0268,690.0
test1542218.run2460.load_balancing_514.log,load_balancing_514,338.2704,659.3507,668.0
test1542218.run2461.load_balancing_515.log,load_balancing_515,303.3212,617.8239,620.0
test1542218.run2462.load_balancing_516.log,load_balancing_516,326.7047,632.3164,635.0
test1542218.run2463.load_balancing_517.log,load_balancing_517,383.2149,682.1168,689.0
test1542218.run2464.load_balancing_518.log,load_balancing_518,347.7706,672.8535,675.0
test1542218.run2465.load_balancing_519.log,load_balancing_519,412.7913,702.2251,704.0
test1542218.run2477.load_balancing_52.log,load_balancing_52,321.8554,666.6938,669.0
test1542218.run2467.load_balancing_520.log,load_balancing_520,414.8899,756.3404,759.0
test1542218.run2468.load_balancing_521.log,load_balancing_521,399.383,735.2019,738.0
test1542218.run2469.load_balancing_522.log,load_balancing_522,434.9057,745.5563,748.0
test1542218.run2470.load_balancing_523.log,load_balancing_523,415.087,759.8161,762.0
test1542218.run2471.load_balancing_524.log,load_balancing_524,376.9091,703.898,707.0
test1542218.run2472.load_balancing_525.log,load_balancing_525,415.0228,742.0014,744.0
test1542218.run2473.load_balancing_526.log,load_balancing_526,334.9527,662.3649,665.0
test1542218.run2474.load_balancing_527.log,load_balancing_527,362.0076,680.8606,684.0
test1542218.run2475.load_balancing_528.log,load_balancing_528,404.2573,703.0083,709.0
test1542218.run2476.load_balancing_529.log,load_balancing_529,352.2585,661.7014,665.0
test1542218.run2488.load_balancing_53.log,load_balancing_53,368.2222,676.5216,681.0
test1542218.run2478.load_balancing_530.log,load_balancing_530,331.4476,674.0268,677.0
test1542218.run2479.load_balancing_531.log,load_balancing_531,368.0731,706.9905,710.0
test1542218.run2480.load_balancing_532.log,load_balancing_532,418.1712,768.0237,771.0
test1542218.run2481.load_balancing_533.log,load_balancing_533,398.4168,716.4665,718.0
test1542218.run2482.load_balancing_534.log,load_balancing_534,385.2885,692.4226,695.0
test1542218.run2483.load_balancing_535.log,load_balancing_535,357.369,674.7771,678.0
test1542218.run2484.load_balancing_536.log,load_balancing_536,309.113,605.2583,608.0
test1542218.run2485.load_balancing_537.log,load_balancing_537,345.2159,695.4043,699.0
test1542218.run2486.load_balancing_538.log,load_balancing_538,337.6867,639.1671,645.0
test1542218.run2487.load_balancing_539.log,load_balancing_539,356.3742,680.8605,683.0
test1542218.run2499.load_balancing_54.log,load_balancing_54,340.9729,669.1631,671.0
test1542218.run2489.load_balancing_540.log,load_balancing_540,433.5254,769.2426,772.0
test1542218.run2490.load_balancing_541.log,load_balancing_541,327.9581,651.767,654.0
test1542218.run2491.load_balancing_542.log,load_balancing_542,338.2872,645.6671,648.0
test1542218.run2492.load_balancing_543.log,load_balancing_543,379.2976,692.6436,695.0
test1542218.run2493.load_balancing_544.log,load_balancing_544,411.3049,749.1214,751.0
test1542218.run2494.load_balancing_545.log,load_balancing_545,403.6524,723.227,726.0
test1542218.run2495.load_balancing_546.log,load_balancing_546,437.2851,775.1819,777.0
test1542218.run2496.load_balancing_547.log,load_balancing_547,390.37,695.1483,698.0
test1542218.run2497.load_balancing_548.log,load_balancing_548,408.8192,724.1619,727.0
test1542218.run2498.load_balancing_549.log,load_balancing_549,364.7686,695.8216,698.0
test1542218.run2510.load_balancing_55.log,load_balancing_55,374.8246,694.5564,699.0
test1542218.run2500.load_balancing_550.log,load_balancing_550,348.6514,671.894,679.0
test1542218.run2501.load_balancing_551.log,load_balancing_551,355.3106,665.4582,671.0
test1542218.run2502.load_balancing_552.log,load_balancing_552,359.9806,692.1938,697.0
test1542218.run2503.load_balancing_553.log,load_balancing_553,319.9937,630.3591,633.0
test1542218.run2504.load_balancing_554.log,load_balancing_554,360.9153,684.7301,690.0
test1542218.run2505.load_balancing_555.log,load_balancing_555,333.8486,647.4451,649.0
test1542218.run2506.load_balancing_556.log,load_balancing_556,364.4144,739.2438,742.0
test1542218.run2507.load_balancing_557.log,load_balancing_557,422.5996,757.4865,767.0
test1542218.run2508.load_balancing_558.log,load_balancing_558,400.1399,705.261,717.0
test1542218.run2509.load_balancing_559.log,load_balancing_559,313.447,632.8494,639.0
test1542218.run2521.load_balancing_56.log,load_balancing_56,351.676,711.7997,714.0
test1542218.run2511.load_balancing_560.log,load_balancing_560,414.261,740.9945,744.0
test1542218.run2512.load_balancing_561.log,load_balancing_561,412.466,759.7349,764.0
test1542218.run2513.load_balancing_562.log,load_balancing_562,405.6708,738.2846,741.0
test1542218.run2514.load_balancing_563.log,load_balancing_563,432.7559,750.2706,754.0
test1542218.run2515.load_balancing_564.log,load_balancing_564,380.7243,707.1859,709.0
test1542218.run2516.load_balancing_565.log,load_balancing_565,348.9175,679.4532,682.0
test1542218.run2517.load_balancing_566.log,load_balancing_566,353.674,727.8083,731.0
test1542218.run2518.load_balancing_567.log,load_balancing_567,370.7891,684.8024,687.0
test1542218.run2519.load_balancing_568.log,load_balancing_568,356.1941,703.3025,705.0
test1542218.run2520.load_balancing_569.log,load_balancing_569,368.3493,674.807,681.0
test1542218.run2532.load_balancing_57.log,load_balancing_57,349.7149,627.3757,632.0
test1542218.run2522.load_balancing_570.log,load_balancing_570,371.8184,696.0155,699.0
test1542218.run2523.load_balancing_571.log,load_balancing_571,382.5338,696.049,698.0
test1542218.run2524.load_balancing_572.log,load_balancing_572,361.8089,719.1114,721.0
test1542218.run2525.load_balancing_573.log,load_balancing_573,318.8677,611.7831,617.0
test1542218.run2526.load_balancing_574.log,load_balancing_574,388.8885,757.3616,759.0
test1542218.run2527.load_balancing_575.log,load_balancing_575,377.6327,722.9377,725.0
test1542218.run2528.load_balancing_576.log,load_balancing_576,391.6725,727.4756,729.0
test1542218.run2529.load_balancing_577.log,load_balancing_577,366.0913,705.7103,709.0
test1542218.run2530.load_balancing_578.log,load_balancing_578,407.0251,725.836,730.0
test1542218.run2531.load_balancing_579.log,load_balancing_579,366.2854,684.1033,689.0
test1542218.run2543.load_balancing_58.log,load_balancing_58,368.4506,697.9959,701.0
test1542218.run2533.load_balancing_580.log,load_balancing_580,411.4269,745.2024,749.0
test1542218.run2534.load_balancing_581.log,load_balancing_581,344.019,659.7678,663.0
test1542218.run2535.load_balancing_582.log,load_balancing_582,412.2347,685.1787,692.0
test1542218.run2536.load_balancing_583.log,load_balancing_583,375.2621,683.7672,687.0
test1542218.run2537.load_balancing_584.log,load_balancing_584,411.5932,716.9874,720.0
test1542218.run2538.load_balancing_585.log,load_balancing_585,400.9191,782.7049,788.0
test1542218.run2539.load_balancing_586.log,load_balancing_586,390.719,767.396,772.0
test1542218.run2540.load_balancing_587.log,load_balancing_587,321.2695,642.6819,646.0
test1542218.run2541.load_balancing_588.log,load_balancing_588,374.0038,725.7998,728.0
test1542218.run2542.load_balancing_589.log,load_balancing_589,386.9166,691.5848,694.0
test1542218.run2554.load_balancing_59.log,load_balancing_59,391.9628,763.0157,765.0
test1542218.run2544.load_balancing_590.log,load_balancing_590,328.3607,629.7768,632.0
test1542218.run2545.load_balancing_591.log,load_balancing_591,377.1975,700.9964,703.0
test1542218.run2546.load_balancing_592.log,load_balancing_592,408.4383,753.0402,759.0
test1542218.run2547.load_balancing_593.log,load_balancing_593,409.3699,761.1425,763.0
test1542218.run2548.load_balancing_594.log,load_balancing_594,373.9685,711.8526,715.0
test1542218.run2549.load_balancing_595.log,load_balancing_595,376.6709,707.0997,709.0
test1542218.run2550.load_balancing_596.log,load_balancing_596,314.979,653.1036,656.0
test1542218.run2551.load_balancing_597.log,load_balancing_597,360.8851,669.6028,672.0
test1542218.run2552.load_balancing_598.log,load_balancing_598,385.4604,703.4528,705.0
test1542218.run2553.load_balancing_599.log,load_balancing_599,356.0062,706.2713,709.0
test1542218.run2666.load_balancing_6.log,load_balancing_6,394.8607,752.8242,756.0
test1542218.run2566.load_balancing_60.log,load_balancing_60,371.1983,695.079,698.0
test1542218.run2556.load_balancing_600.log,load_balancing_600,343.2773,708.3344,710.0
